order_id,date,country,product_category,order_value,quantity,customer_type,payment_method,shipping_cost,delivery_days
279,2025-02-10 17:44:21.717913,Australia,Prescription Glasses,198.3,1,New,PayPal,19.17,4
280,2025-02-10 17:44:21.717913,Canada,Sunglasses,137.53,1,Returning,Credit Card,16.9,14
281,2025-02-10 17:44:21.717913,US,Sunglasses,189.94,1,Returning,PayPal,10.43,12
282,2025-02-10 17:44:21.717913,US,Reading Glasses,21.76,1,Returning,Credit Card,16.73,9
283,2025-02-10 17:44:21.717913,Canada,Sunglasses,80.02,1,Returning,Credit Card,5.91,4
284,2025-02-10 17:44:21.717913,Germany,Sunglasses,88.66,2,Returning,Bank Transfer,7.05,7
285,2025-02-10 17:44:21.717913,Germany,Safety Glasses,95.71,1,New,PayPal,18.47,3
286,2025-02-10 17:44:21.717913,US,Reading Glasses,28.04,1,New,PayPal,14.83,10
287,2025-02-10 17:44:21.717913,US,Sunglasses,88.51,1,New,PayPal,10.64,12
288,2025-02-10 17:44:21.717913,France,Safety Glasses,58.15,1,New,Credit Card,15.48,12
289,2025-02-10 17:44:21.717913,Germany,Sunglasses,130.03,1,Returning,Credit Card,6.61,11
290,2025-02-10 17:44:21.717913,UK,Sunglasses,69.84,1,Returning,Credit Card,16.89,9
291,2025-02-10 17:44:21.717913,France,Safety Glasses,62.45,1,Returning,Credit Card,7.78,4
292,2025-02-10 17:44:21.717913,Japan,Sunglasses,168.33,1,New,Credit Card,24.46,8
293,2025-02-10 17:44:21.717913,France,Sunglasses,172.38,1,New,PayPal,11.64,3
294,2025-02-10 17:44:21.717913,Canada,Contact Lenses,65.81,1,Returning,PayPal,17.5,3
295,2025-02-10 17:44:21.717913,Canada,Contact Lenses,36.89,2,Returning,PayPal,13.81,14
296,2025-02-10 17:44:21.717913,Australia,Sunglasses,178.59,1,Returning,Credit Card,6.14,3
297,2025-02-10 17:44:21.717913,UK,Reading Glasses,36.44,2,Returning,PayPal,9.56,4
298,2025-02-10 17:44:21.717913,France,Prescription Glasses,96.15,1,New,Credit Card,18.57,5
299,2025-02-10 17:44:21.717913,US,Safety Glasses,74.3,2,New,Credit Card,14.53,7
300,2025-02-10 17:44:21.717913,Australia,Reading Glasses,36.27,1,Returning,Credit Card,6.55,10
301,2025-02-10 17:44:21.717913,Australia,Contact Lenses,64.55,1,New,PayPal,6.32,7
302,2025-02-10 17:44:21.717913,France,Reading Glasses,44.39,1,New,Credit Card,14.38,5
303,2025-02-10 17:44:21.717913,Japan,Sunglasses,78.72,1,Returning,Credit Card,8.33,9
304,2025-02-10 17:44:21.717913,Germany,Contact Lenses,57.66,1,Returning,PayPal,23.07,8
305,2025-02-10 17:44:21.717913,Japan,Prescription Glasses,247.44,1,New,PayPal,14.61,5
306,2025-02-10 17:44:21.717913,Germany,Reading Glasses,27.14,1,New,Credit Card,15.56,14
307,2025-02-10 17:44:21.717913,UK,Sunglasses,100.56,1,New,PayPal,6.41,14
308,2025-02-10 17:44:21.717913,France,Sunglasses,158.68,1,Returning,Credit Card,5.86,10
309,2025-02-10 17:44:21.717913,US,Safety Glasses,106.01,2,New,Credit Card,11.49,3
310,2025-02-10 17:44:21.717913,UK,Sunglasses,125.93,1,New,PayPal,18.43,6
311,2025-02-10 17:44:21.717913,UK,Prescription Glasses,188.8,1,Returning,Credit Card,19.53,9
312,2025-02-10 17:44:21.717913,Germany,Sunglasses,117.2,1,Returning,Credit Card,24.76,9
313,2025-02-10 17:44:21.717913,Australia,Reading Glasses,41.4,1,New,Credit Card,22.98,4
314,2025-02-10 17:44:21.717913,Canada,Safety Glasses,42.72,1,New,Credit Card,15.25,11
315,2025-02-10 17:44:21.717913,Germany,Prescription Glasses,240.7,1,New,Credit Card,17.31,4
316,2025-02-10 17:44:21.717913,Australia,Contact Lenses,70.5,1,Returning,Credit Card,14.65,13
317,2025-02-10 17:44:21.717913,Australia,Reading Glasses,48.21,1,New,Credit Card,14.14,7
318,2025-02-10 17:44:21.717913,US,Reading Glasses,54.9,1,Returning,PayPal,8.22,4
319,2025-02-10 17:44:21.717913,Germany,Safety Glasses,72.58,1,New,Credit Card,5.99,5
320,2025-02-10 17:44:21.717913,France,Reading Glasses,20.22,2,Returning,Credit Card,7.25,10
321,2025-02-10 17:44:21.717913,Canada,Contact Lenses,46.94,2,New,Credit Card,16.94,10
322,2025-02-10 17:44:21.717913,Australia,Reading Glasses,29.97,2,New,Credit Card,19.79,11
323,2025-02-10 17:44:21.717913,Germany,Reading Glasses,27.79,2,New,Credit Card,5.34,10
324,2025-02-10 17:44:21.717913,Germany,Safety Glasses,96.44,1,Returning,Credit Card,9.06,5
325,2025-02-11 17:44:21.717913,UK,Contact Lenses,42.26,1,New,Credit Card,8.79,13
326,2025-02-11 17:44:21.717913,Australia,Sunglasses,169.6,1,New,PayPal,23.56,12
327,2025-02-11 17:44:21.717913,Germany,Contact Lenses,48.79,1,New,Credit Card,9.44,3
328,2025-02-11 17:44:21.717913,Japan,Prescription Glasses,99.3,1,New,Credit Card,24.69,13
329,2025-02-11 17:44:21.717913,Japan,Contact Lenses,81.19,1,New,Credit Card,6.56,6
330,2025-02-11 17:44:21.717913,US,Safety Glasses,99.73,2,New,Credit Card,21.84,4
331,2025-02-11 17:44:21.717913,France,Reading Glasses,36.88,1,New,Credit Card,24.29,13
332,2025-02-11 17:44:21.717913,France,Safety Glasses,89.46,1,New,Credit Card,19.06,5
333,2025-02-11 17:44:21.717913,US,Sunglasses,148.09,2,Returning,PayPal,8.32,12
334,2025-02-11 17:44:21.717913,Australia,Prescription Glasses,203.78,2,New,Credit Card,8.37,6
335,2025-02-11 17:44:21.717913,Germany,Sunglasses,137.68,1,New,Credit Card,8.79,5
336,2025-02-11 17:44:21.717913,Canada,Sunglasses,182.04,1,New,Credit Card,17.08,10
337,2025-02-11 17:44:21.717913,France,Reading Glasses,36.73,1,New,Bank Transfer,12.15,5
338,2025-02-11 17:44:21.717913,Germany,Safety Glasses,79.45,2,Returning,PayPal,11.24,3
339,2025-02-11 17:44:21.717913,UK,Prescription Glasses,138.01,1,New,Credit Card,11.3,14
340,2025-02-11 17:44:21.717913,Japan,Contact Lenses,86.53,1,Returning,Credit Card,5.2,8
341,2025-02-11 17:44:21.717913,US,Reading Glasses,46.68,1,Returning,Credit Card,12.75,14
342,2025-02-11 17:44:21.717913,Australia,Safety Glasses,74.94,1,New,Credit Card,10.94,12
343,2025-02-11 17:44:21.717913,Australia,Prescription Glasses,221.66,1,New,PayPal,16.49,5
344,2025-02-11 17:44:21.717913,UK,Reading Glasses,46.55,1,New,Credit Card,11.46,8
345,2025-02-11 17:44:21.717913,Japan,Prescription Glasses,304.69,2,Returning,PayPal,15.64,11
346,2025-02-11 17:44:21.717913,UK,Safety Glasses,86.91,1,New,Credit Card,8.4,13
347,2025-02-11 17:44:21.717913,Germany,Sunglasses,138.21,2,New,PayPal,12.96,3
348,2025-02-11 17:44:21.717913,UK,Reading Glasses,36.91,1,Returning,Credit Card,19.0,6
349,2025-02-11 17:44:21.717913,Australia,Prescription Glasses,212.19,1,New,Credit Card,17.82,9
350,2025-02-11 17:44:21.717913,Australia,Prescription Glasses,232.73,2,New,Credit Card,8.86,14
351,2025-02-11 17:44:21.717913,Germany,Safety Glasses,52.13,1,Returning,Credit Card,7.99,7
352,2025-02-11 17:44:21.717913,France,Prescription Glasses,208.74,2,New,PayPal,14.78,4
353,2025-02-11 17:44:21.717913,Germany,Contact Lenses,51.45,2,New,Bank Transfer,24.36,12
354,2025-02-11 17:44:21.717913,France,Safety Glasses,95.76,2,New,Credit Card,17.67,12
355,2025-02-11 17:44:21.717913,France,Sunglasses,95.53,1,New,Credit Card,7.27,8
356,2025-02-11 17:44:21.717913,Australia,Reading Glasses,46.73,2,Returning,PayPal,20.54,14
357,2025-02-11 17:44:21.717913,US,Contact Lenses,55.15,1,New,PayPal,11.22,11
358,2025-02-11 17:44:21.717913,US,Reading Glasses,30.79,1,Returning,Credit Card,13.57,3
359,2025-02-11 17:44:21.717913,Japan,Sunglasses,55.59,2,New,Credit Card,12.07,13
360,2025-02-11 17:44:21.717913,US,Sunglasses,73.85,1,New,PayPal,16.28,11
361,2025-02-11 17:44:21.717913,Australia,Sunglasses,176.58,1,New,Credit Card,24.34,10
362,2025-02-11 17:44:21.717913,France,Contact Lenses,35.36,1,Returning,Credit Card,5.34,12
363,2025-02-11 17:44:21.717913,UK,Safety Glasses,90.65,1,Returning,Credit Card,23.75,8
364,2025-02-11 17:44:21.717913,Japan,Prescription Glasses,172.82,1,New,PayPal,9.41,9
365,2025-02-11 17:44:21.717913,Australia,Prescription Glasses,284.14,1,Returning,Credit Card,19.61,9
366,2025-02-11 17:44:21.717913,Germany,Contact Lenses,36.79,1,Returning,PayPal,9.36,4
367,2025-02-11 17:44:21.717913,Canada,Contact Lenses,44.11,1,New,PayPal,8.17,12
368,2025-02-11 17:44:21.717913,Japan,Safety Glasses,53.38,1,New,PayPal,22.03,12
369,2025-02-11 17:44:21.717913,US,Prescription Glasses,108.55,1,Returning,Bank Transfer,5.38,11
370,2025-02-11 17:44:21.717913,France,Prescription Glasses,263.21,1,Returning,PayPal,10.15,10
371,2025-02-11 17:44:21.717913,US,Safety Glasses,68.89,1,New,Credit Card,24.77,13
372,2025-02-11 17:44:21.717913,Australia,Sunglasses,67.25,1,Returning,Credit Card,16.72,4
373,2025-02-11 17:44:21.717913,Germany,Safety Glasses,95.86,1,Returning,PayPal,18.26,11
374,2025-02-11 17:44:21.717913,Australia,Contact Lenses,68.05,1,New,Credit Card,5.51,13
375,2025-02-11 17:44:21.717913,Japan,Reading Glasses,37.31,2,New,PayPal,5.95,13
376,2025-02-11 17:44:21.717913,Australia,Prescription Glasses,151.15,1,New,Bank Transfer,16.75,5
377,2025-02-11 17:44:21.717913,Australia,Reading Glasses,51.18,1,Returning,PayPal,23.29,13
378,2025-02-11 17:44:21.717913,UK,Safety Glasses,49.43,1,New,Credit Card,21.37,6
379,2025-02-12 17:44:21.717913,Japan,Safety Glasses,79.17,3,Returning,Credit Card,19.17,8
380,2025-02-12 17:44:21.717913,Australia,Safety Glasses,69.26,1,New,Credit Card,23.55,6
381,2025-02-12 17:44:21.717913,Australia,Sunglasses,167.86,2,New,Credit Card,16.23,11
382,2025-02-12 17:44:21.717913,Japan,Contact Lenses,39.51,1,Returning,PayPal,5.56,3
383,2025-02-12 17:44:21.717913,Japan,Prescription Glasses,277.27,1,New,Credit Card,5.57,11
384,2025-02-12 17:44:21.717913,Australia,Reading Glasses,42.15,1,Returning,Credit Card,9.8,10
385,2025-02-12 17:44:21.717913,Germany,Safety Glasses,78.34,1,New,Credit Card,22.75,8
386,2025-02-12 17:44:21.717913,Australia,Prescription Glasses,145.23,1,New,Credit Card,19.38,4
387,2025-02-12 17:44:21.717913,US,Contact Lenses,73.57,1,New,Credit Card,12.53,10
388,2025-02-12 17:44:21.717913,France,Prescription Glasses,127.06,2,New,Credit Card,7.89,13
389,2025-02-12 17:44:21.717913,Canada,Safety Glasses,79.02,1,Returning,Credit Card,13.37,7
390,2025-02-12 17:44:21.717913,Japan,Contact Lenses,78.79,1,Returning,Credit Card,13.37,8
391,2025-02-12 17:44:21.717913,France,Prescription Glasses,192.76,1,New,Credit Card,16.46,3
392,2025-02-12 17:44:21.717913,Germany,Contact Lenses,46.14,1,Returning,Bank Transfer,23.66,12
393,2025-02-12 17:44:21.717913,France,Safety Glasses,97.94,1,New,Credit Card,22.1,6
394,2025-02-12 17:44:21.717913,France,Sunglasses,84.2,2,New,PayPal,23.85,4
395,2025-02-12 17:44:21.717913,Australia,Contact Lenses,57.51,1,New,Credit Card,17.48,3
396,2025-02-12 17:44:21.717913,US,Reading Glasses,57.55,1,Returning,Credit Card,19.05,9
397,2025-02-12 17:44:21.717913,UK,Sunglasses,91.11,1,New,Credit Card,24.58,13
398,2025-02-12 17:44:21.717913,France,Safety Glasses,56.51,1,New,PayPal,18.54,6
399,2025-02-12 17:44:21.717913,UK,Contact Lenses,35.71,1,New,Credit Card,24.59,11
400,2025-02-12 17:44:21.717913,UK,Sunglasses,152.66,1,New,Credit Card,13.46,4
401,2025-02-12 17:44:21.717913,Germany,Prescription Glasses,233.59,1,New,Credit Card,15.75,11
402,2025-02-12 17:44:21.717913,Japan,Sunglasses,160.32,2,New,PayPal,24.22,12
403,2025-02-12 17:44:21.717913,Canada,Sunglasses,136.55,2,New,Credit Card,5.94,14
404,2025-02-12 17:44:21.717913,Japan,Sunglasses,208.28,1,New,PayPal,21.35,4
405,2025-02-12 17:44:21.717913,France,Reading Glasses,18.27,1,New,Bank Transfer,5.81,6
406,2025-02-12 17:44:21.717913,UK,Sunglasses,174.8,1,Returning,Bank Transfer,18.37,14
407,2025-02-12 17:44:21.717913,US,Sunglasses,138.66,1,New,PayPal,22.66,12
408,2025-02-12 17:44:21.717913,UK,Prescription Glasses,242.94,1,New,PayPal,13.29,7
409,2025-02-12 17:44:21.717913,France,Safety Glasses,68.75,1,New,Credit Card,7.29,4
410,2025-02-12 17:44:21.717913,Germany,Sunglasses,43.55,1,New,PayPal,7.54,10
411,2025-02-12 17:44:21.717913,France,Safety Glasses,38.95,1,New,PayPal,24.6,13
412,2025-02-12 17:44:21.717913,Japan,Safety Glasses,106.09,1,Returning,PayPal,21.59,11
413,2025-02-12 17:44:21.717913,Australia,Prescription Glasses,188.63,1,New,Credit Card,12.07,6
414,2025-02-12 17:44:21.717913,US,Safety Glasses,72.46,1,Returning,Credit Card,21.24,6
415,2025-02-12 17:44:21.717913,US,Contact Lenses,54.85,1,New,Bank Transfer,23.24,4
416,2025-02-12 17:44:21.717913,France,Sunglasses,167.31,1,New,Credit Card,7.35,7
417,2025-02-12 17:44:21.717913,Canada,Safety Glasses,89.49,1,Returning,Credit Card,17.4,10
418,2025-02-12 17:44:21.717913,France,Safety Glasses,105.39,1,Returning,Credit Card,8.67,13
419,2025-02-12 17:44:21.717913,Japan,Sunglasses,157.35,1,New,Credit Card,18.44,10
420,2025-02-12 17:44:21.717913,US,Prescription Glasses,222.33,2,Returning,Credit Card,11.23,10
421,2025-02-12 17:44:21.717913,France,Sunglasses,137.63,1,Returning,PayPal,23.14,11
422,2025-02-12 17:44:21.717913,France,Contact Lenses,47.97,1,Returning,PayPal,17.28,11
423,2025-02-12 17:44:21.717913,France,Prescription Glasses,212.76,1,New,Bank Transfer,23.53,6
424,2025-02-12 17:44:21.717913,US,Prescription Glasses,149.48,2,Returning,PayPal,21.1,12
425,2025-02-12 17:44:21.717913,UK,Prescription Glasses,160.48,1,New,Credit Card,5.3,4
426,2025-02-12 17:44:21.717913,US,Reading Glasses,38.0,1,New,Credit Card,14.67,14
427,2025-02-12 17:44:21.717913,Canada,Contact Lenses,44.11,2,Returning,Bank Transfer,13.85,12
428,2025-02-12 17:44:21.717913,US,Contact Lenses,46.29,2,New,Bank Transfer,11.7,3
429,2025-02-12 17:44:21.717913,Germany,Sunglasses,103.49,2,Returning,Credit Card,9.02,9
430,2025-02-13 17:44:21.717913,UK,Prescription Glasses,130.2,1,Returning,Credit Card,24.07,6
431,2025-02-13 17:44:21.717913,Germany,Safety Glasses,43.29,1,New,Credit Card,10.81,10
432,2025-02-13 17:44:21.717913,Canada,Prescription Glasses,144.16,1,New,Credit Card,8.96,14
433,2025-02-13 17:44:21.717913,Canada,Contact Lenses,53.1,1,New,PayPal,10.19,12
434,2025-02-13 17:44:21.717913,US,Prescription Glasses,192.62,1,New,Credit Card,22.53,5
435,2025-02-13 17:44:21.717913,Australia,Contact Lenses,44.93,1,Returning,Bank Transfer,16.69,7
436,2025-02-13 17:44:21.717913,France,Reading Glasses,50.52,1,New,PayPal,20.44,14
437,2025-02-13 17:44:21.717913,Germany,Contact Lenses,31.78,3,Returning,PayPal,6.04,6
438,2025-02-13 17:44:21.717913,Germany,Reading Glasses,50.08,1,Returning,PayPal,10.24,12
439,2025-02-13 17:44:21.717913,UK,Reading Glasses,50.95,1,New,Bank Transfer,16.04,10
440,2025-02-13 17:44:21.717913,Australia,Prescription Glasses,228.47,2,Returning,Credit Card,23.41,5
441,2025-02-13 17:44:21.717913,France,Contact Lenses,41.65,1,New,PayPal,11.29,11
442,2025-02-13 17:44:21.717913,Germany,Contact Lenses,37.05,1,Returning,Credit Card,15.74,8
443,2025-02-13 17:44:21.717913,Canada,Prescription Glasses,92.4,1,Returning,PayPal,15.79,7
444,2025-02-13 17:44:21.717913,Japan,Contact Lenses,86.52,1,New,Credit Card,13.48,10
445,2025-02-13 17:44:21.717913,Canada,Safety Glasses,72.47,1,Returning,PayPal,10.69,9
446,2025-02-13 17:44:21.717913,US,Sunglasses,164.07,1,Returning,Credit Card,19.43,9
447,2025-02-13 17:44:21.717913,France,Sunglasses,133.69,1,New,Credit Card,24.74,4
448,2025-02-13 17:44:21.717913,France,Contact Lenses,31.72,1,Returning,Credit Card,12.06,7
449,2025-02-13 17:44:21.717913,France,Contact Lenses,35.76,2,New,PayPal,13.64,3
450,2025-02-13 17:44:21.717913,US,Prescription Glasses,182.58,2,New,Credit Card,15.77,14
451,2025-02-13 17:44:21.717913,Germany,Prescription Glasses,235.2,2,New,Credit Card,21.83,11
452,2025-02-13 17:44:21.717913,UK,Reading Glasses,41.28,1,New,Credit Card,13.75,6
453,2025-02-13 17:44:21.717913,UK,Safety Glasses,82.25,1,New,Credit Card,7.73,3
454,2025-02-13 17:44:21.717913,France,Reading Glasses,40.22,1,New,Credit Card,9.23,10
455,2025-02-13 17:44:21.717913,Canada,Prescription Glasses,216.72,1,Returning,PayPal,13.08,6
456,2025-02-13 17:44:21.717913,UK,Safety Glasses,60.04,1,New,Credit Card,17.95,4
457,2025-02-13 17:44:21.717913,Australia,Prescription Glasses,283.22,1,New,PayPal,9.9,13
458,2025-02-13 17:44:21.717913,Canada,Contact Lenses,56.4,2,Returning,PayPal,11.28,12
459,2025-02-13 17:44:21.717913,Australia,Safety Glasses,102.86,1,Returning,Credit Card,18.88,12
460,2025-02-13 17:44:21.717913,US,Sunglasses,60.12,1,New,Credit Card,6.24,5
461,2025-02-13 17:44:21.717913,US,Safety Glasses,51.52,2,Returning,Credit Card,11.53,14
462,2025-02-13 17:44:21.717913,Japan,Reading Glasses,29.94,1,New,Bank Transfer,22.16,10
463,2025-02-13 17:44:21.717913,Japan,Prescription Glasses,293.0,2,New,Credit Card,7.63,4
464,2025-02-13 17:44:21.717913,Australia,Prescription Glasses,203.84,3,New,Credit Card,23.89,10
465,2025-02-13 17:44:21.717913,Australia,Safety Glasses,48.81,1,Returning,Bank Transfer,10.66,9
466,2025-02-13 17:44:21.717913,UK,Reading Glasses,40.21,1,New,Credit Card,5.18,8
467,2025-02-13 17:44:21.717913,Australia,Safety Glasses,83.59,2,New,Credit Card,13.91,5
468,2025-02-13 17:44:21.717913,Canada,Prescription Glasses,156.38,2,New,Credit Card,9.75,8
469,2025-02-13 17:44:21.717913,Germany,Reading Glasses,42.52,3,New,Credit Card,17.75,10
470,2025-02-13 17:44:21.717913,Germany,Safety Glasses,63.01,1,Returning,Credit Card,6.53,3
471,2025-02-13 17:44:21.717913,Canada,Contact Lenses,44.03,1,New,PayPal,11.84,14
472,2025-02-13 17:44:21.717913,US,Reading Glasses,49.82,2,New,Credit Card,22.27,7
473,2025-02-13 17:44:21.717913,Canada,Contact Lenses,72.44,1,New,Credit Card,16.3,5
474,2025-02-13 17:44:21.717913,Japan,Safety Glasses,113.64,1,New,Credit Card,21.7,7
475,2025-02-13 17:44:21.717913,UK,Reading Glasses,19.44,1,Returning,Credit Card,11.77,9
476,2025-02-13 17:44:21.717913,Japan,Prescription Glasses,180.85,1,Returning,PayPal,18.69,9
477,2025-02-13 17:44:21.717913,UK,Safety Glasses,98.87,1,Returning,Credit Card,8.59,11
478,2025-02-14 17:44:21.717913,US,Prescription Glasses,93.65,2,New,Credit Card,17.9,8
479,2025-02-14 17:44:21.717913,Japan,Contact Lenses,73.44,1,New,Credit Card,24.86,3
480,2025-02-14 17:44:21.717913,Japan,Sunglasses,152.9,1,New,Credit Card,21.69,13
481,2025-02-14 17:44:21.717913,Germany,Safety Glasses,51.95,1,New,Bank Transfer,9.85,14
482,2025-02-14 17:44:21.717913,France,Safety Glasses,38.99,1,Returning,Credit Card,20.24,7
483,2025-02-14 17:44:21.717913,France,Reading Glasses,31.69,1,New,Credit Card,17.38,10
484,2025-02-14 17:44:21.717913,Canada,Sunglasses,176.97,1,Returning,PayPal,8.94,7
485,2025-02-14 17:44:21.717913,France,Prescription Glasses,130.19,2,New,Credit Card,24.74,12
486,2025-02-14 17:44:21.717913,Australia,Sunglasses,101.14,2,New,Credit Card,22.3,7
487,2025-02-14 17:44:21.717913,US,Safety Glasses,73.02,1,New,Credit Card,7.64,12
488,2025-02-14 17:44:21.717913,Germany,Reading Glasses,23.69,2,Returning,PayPal,24.5,9
489,2025-02-14 17:44:21.717913,France,Sunglasses,122.9,1,Returning,Credit Card,23.97,14
490,2025-02-14 17:44:21.717913,UK,Safety Glasses,91.84,1,New,Credit Card,22.41,5
491,2025-02-14 17:44:21.717913,Japan,Safety Glasses,114.62,1,Returning,Credit Card,8.91,4
492,2025-02-14 17:44:21.717913,Australia,Sunglasses,100.15,1,New,Credit Card,10.36,10
493,2025-02-14 17:44:21.717913,France,Prescription Glasses,261.89,1,New,Credit Card,5.92,4
494,2025-02-14 17:44:21.717913,France,Contact Lenses,49.42,1,New,Credit Card,12.06,3
495,2025-02-14 17:44:21.717913,US,Prescription Glasses,90.29,1,Returning,Credit Card,10.83,7
496,2025-02-14 17:44:21.717913,Australia,Sunglasses,63.64,2,Returning,PayPal,21.38,8
497,2025-02-14 17:44:21.717913,US,Contact Lenses,35.55,1,Returning,Bank Transfer,23.49,13
498,2025-02-14 17:44:21.717913,US,Safety Glasses,81.6,1,Returning,Credit Card,21.44,9
499,2025-02-14 17:44:21.717913,US,Prescription Glasses,289.33,2,Returning,PayPal,21.81,9
500,2025-02-14 17:44:21.717913,Canada,Safety Glasses,95.37,2,New,Credit Card,10.07,5
501,2025-02-14 17:44:21.717913,UK,Prescription Glasses,214.92,1,New,PayPal,9.71,7
502,2025-02-14 17:44:21.717913,Canada,Prescription Glasses,175.0,1,Returning,PayPal,11.71,13
503,2025-02-14 17:44:21.717913,US,Prescription Glasses,159.7,1,Returning,PayPal,12.15,8
504,2025-02-14 17:44:21.717913,UK,Safety Glasses,93.1,3,New,PayPal,6.32,11
505,2025-02-14 17:44:21.717913,UK,Sunglasses,140.25,3,Returning,Credit Card,20.76,8
506,2025-02-14 17:44:21.717913,US,Prescription Glasses,296.29,1,New,Credit Card,16.57,6
507,2025-02-14 17:44:21.717913,France,Reading Glasses,40.8,2,New,Credit Card,7.91,7
508,2025-02-14 17:44:21.717913,Japan,Sunglasses,166.17,1,New,PayPal,16.41,4
509,2025-02-14 17:44:21.717913,France,Safety Glasses,97.4,1,New,PayPal,14.26,11
510,2025-02-14 17:44:21.717913,US,Safety Glasses,111.89,2,Returning,PayPal,12.8,3
511,2025-02-14 17:44:21.717913,Australia,Reading Glasses,53.6,1,New,PayPal,20.0,10
512,2025-02-14 17:44:21.717913,France,Prescription Glasses,184.43,1,New,PayPal,5.49,6
513,2025-02-15 17:44:21.717913,US,Reading Glasses,54.05,2,Returning,Credit Card,8.74,8
514,2025-02-15 17:44:21.717913,UK,Reading Glasses,47.06,2,New,Credit Card,23.84,12
515,2025-02-15 17:44:21.717913,Canada,Contact Lenses,29.52,3,New,PayPal,15.62,13
516,2025-02-15 17:44:21.717913,Australia,Reading Glasses,24.41,1,Returning,Credit Card,10.32,8
517,2025-02-15 17:44:21.717913,France,Reading Glasses,51.71,2,New,PayPal,11.38,7
518,2025-02-15 17:44:21.717913,Canada,Sunglasses,90.62,2,New,Credit Card,12.42,9
519,2025-02-15 17:44:21.717913,US,Reading Glasses,27.14,2,New,Credit Card,7.45,12
520,2025-02-15 17:44:21.717913,France,Safety Glasses,90.62,2,Returning,Credit Card,19.98,4
521,2025-02-15 17:44:21.717913,France,Sunglasses,91.67,1,Returning,Credit Card,22.06,11
522,2025-02-15 17:44:21.717913,Germany,Contact Lenses,41.61,1,New,Credit Card,12.42,6
